/usr/lib/x86_64-linux-gnu/libapparmor.so,1007,0,1007
/usr/bin/gvfs-monitor-file,3931,0,3931
/usr/lib/x86_64-linux-gnu/libxkbcommon.so.0,2974,41116905,41119879
/usr/lib/x86_64-linux-gnu/libidn.so.11,4141,35684267,35688408
/usr/bin/intel_gpu_top,3134,0,3134
/lib/x86_64-linux-gnu/libsystemd.so.0,3507,246346537,246350044
/usr/bin/sudo,3789,6469658,6473447
/usr/bin/interdiff,5425,0,5425
/usr/bin/gvfs-save,3460,0,3460
/usr/lib/gvfs/gvfsd-http,4721,4746139,4750860
/usr/bin/less,3231,335,3566
/usr/bin/zeitgeist-datahub,1502,7273808,7275310
/usr/bin/notify-send,3153,0,3153
/lib/x86_64-linux-gnu/libmount.so.1,3144,7273950,7277094
/lib/x86_64-linux-gnu/libm.so.6,3510,188320173,188323683
/lib/x86_64-linux-gnu/librt.so.1,4720,323223701,323228421
/lib/x86_64-linux-gnu/libwrap.so.0,1896,38577403,38579299
/lib/x86_64-linux-gnu/libisc-export.so.160,2085,14293380,14295465
/usr/lib/x86_64-linux-gnu/libpolkit-agent-1.so.0,3783,7273398,7277181
/usr/bin/perl,3346,6,3352
/usr/lib/x86_64-linux-gnu/libnss_nis.so,2742,0,2742
/usr/bin/mdatopbm,4080,0,4080
/usr/bin/groff,3025,0,3025
/usr/lib/x86_64-linux-gnu/gtk-2.0/2.10.0/printbackends/libprintbackend-file.so,2432,0,2432
/usr/lib/x86_64-linux-gnu/gtk-2.0/2.10.0/immodules/im-am-et.so,3302,0,3302
/usr/bin/pcmanfm,4533,7274168,7278701
/usr/bin/tail,4247,0,4247
/usr/sbin/sshd,803,4738884,4739687
/home/bhs/anaconda3/bin/python,4987,0,4987
/usr/bin/mk_modmap,2122,0,2122
/usr/lib/x86_64-linux-gnu/libicuuc.so.55,3995,65154495,65158490
/usr/lib/x86_64-linux-gnu/libffi.so.6,3923,308796393,308800316
/usr/lib/x86_64-linux-gnu/libfm.so.4,1931,14548966,14550897
/usr/bin/intel_forcewaked,1494,0,1494
/usr/lib/x86_64-linux-gnu/libart_lgpl_2.so.2,3791,2,3793
